"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"17.11.2018 09:00 - 17.11.2018 09:30","34370","38159"
"17.11.2018 09:30 - 17.11.2018 10:00","34894","38711"
"17.11.2018 10:00 - 17.11.2018 10:30","35157","39289"
"17.11.2018 10:30 - 17.11.2018 11:00","35420","39421"
"17.11.2018 11:00 - 17.11.2018 11:30","35749","39548"
"17.11.2018 11:30 - 17.11.2018 12:00","36040","39316"
"17.11.2018 12:00 - 17.11.2018 12:30","36295","38881"
"17.11.2018 12:30 - 17.11.2018 13:00","36156","38454"
"17.11.2018 13:00 - 17.11.2018 13:30","35571","38263"
"17.11.2018 13:30 - 17.11.2018 14:00","34997","37666"
"17.11.2018 14:00 - 17.11.2018 14:30","34388","37417"
"17.11.2018 14:30 - 17.11.2018 15:00","33898","37190"
"17.11.2018 15:00 - 17.11.2018 15:30","33974","37043"
"17.11.2018 15:30 - 17.11.2018 16:00","34658","37358"
"17.11.2018 16:00 - 17.11.2018 16:30","36592","39410"
"17.11.2018 16:30 - 17.11.2018 17:00","39211","42296"
"17.11.2018 17:00 - 17.11.2018 17:30","40367","43158"
"17.11.2018 17:30 - 17.11.2018 18:00","39863","43181"
"17.11.2018 18:00 - 17.11.2018 18:30","38789","42725"
"17.11.2018 18:30 - 17.11.2018 19:00","37570","41677"
"17.11.2018 19:00 - 17.11.2018 19:30","36330","40790"
"17.11.2018 19:30 - 17.11.2018 20:00","35426","39471"
"17.11.2018 20:00 - 17.11.2018 20:30","34878","38752"
"17.11.2018 20:30 - 17.11.2018 21:00","34056","37531"
"17.11.2018 21:00 - 17.11.2018 21:30","32790","36273"
"17.11.2018 21:30 - 17.11.2018 22:00","31423","35219"
"17.11.2018 22:00 - 17.11.2018 22:30","30220","33565"
"17.11.2018 22:30 - 17.11.2018 23:00","28883","32219"
"17.11.2018 23:00 - 17.11.2018 23:30","27554","30140"
"17.11.2018 23:30 - 18.11.2018 00:00","27254","29152"
"18.11.2018 00:00 - 18.11.2018 00:30","27129","29587"
"18.11.2018 00:30 - 18.11.2018 01:00","26843","29498"
"18.11.2018 01:00 - 18.11.2018 01:30","26061","28609"
"18.11.2018 01:30 - 18.11.2018 02:00","25321","27513"
"18.11.2018 02:00 - 18.11.2018 02:30","24881","26801"
"18.11.2018 02:30 - 18.11.2018 03:00","24512","26340"
"18.11.2018 03:00 - 18.11.2018 03:30","23950","25892"
"18.11.2018 03:30 - 18.11.2018 04:00","23446","25185"
"18.11.2018 04:00 - 18.11.2018 04:30","23241","24940"
"18.11.2018 04:30 - 18.11.2018 05:00","23279","24846"
"18.11.2018 05:00 - 18.11.2018 05:30","23497","25070"
"18.11.2018 05:30 - 18.11.2018 06:00","24108","25443"
"18.11.2018 06:00 - 18.11.2018 06:30","24892","26678"
"18.11.2018 06:30 - 18.11.2018 07:00","25568","27786"
"18.11.2018 07:00 - 18.11.2018 07:30","26341","29373"
"18.11.2018 07:30 - 18.11.2018 08:00","27706","30501"
"18.11.2018 08:00 - 18.11.2018 08:30","29372","32601"
"18.11.2018 08:30 - 18.11.2018 09:00","31124","34314"
"18.11.2018 09:00 - 18.11.2018 09:30","32727","35461"
"18.11.2018 09:30 - 18.11.2018 10:00","33889","36585"
"18.11.2018 10:00 - 18.11.2018 10:30","34542","37527"
"18.11.2018 10:30 - 18.11.2018 11:00","34757","37782"
"18.11.2018 11:00 - 18.11.2018 11:30","35209","38060"
"18.11.2018 11:30 - 18.11.2018 12:00","35888","38226"
"18.11.2018 12:00 - 18.11.2018 12:30","36246","38831"
"18.11.2018 12:30 - 18.11.2018 13:00","36053","38549"
"18.11.2018 13:00 - 18.11.2018 13:30","35566","38558"
"18.11.2018 13:30 - 18.11.2018 14:00","35206","38232"
"18.11.2018 14:00 - 18.11.2018 14:30","35116","38272"
"18.11.2018 14:30 - 18.11.2018 15:00","35225","38382"
"18.11.2018 15:00 - 18.11.2018 15:30","35546","38512"
"18.11.2018 15:30 - 18.11.2018 16:00","36469","39215"
"18.11.2018 16:00 - 18.11.2018 16:30","38802","41547"
"18.11.2018 16:30 - 18.11.2018 17:00","41281","44217"
"18.11.2018 17:00 - 18.11.2018 17:30","42047","44656"
"18.11.2018 17:30 - 18.11.2018 18:00","41463","44251"
"18.11.2018 18:00 - 18.11.2018 18:30","40579","43709"
"18.11.2018 18:30 - 18.11.2018 19:00","39618","42966"
"18.11.2018 19:00 - 18.11.2018 19:30","38445","42136"
"18.11.2018 19:30 - 18.11.2018 20:00","37440","40829"
"18.11.2018 20:00 - 18.11.2018 20:30","36570","40401"
"18.11.2018 20:30 - 18.11.2018 21:00","35407","39230"
"18.11.2018 21:00 - 18.11.2018 21:30","33835","37332"
"18.11.2018 21:30 - 18.11.2018 22:00","32065","35675"
"18.11.2018 22:00 - 18.11.2018 22:30","30349","32728"
"18.11.2018 22:30 - 18.11.2018 23:00","28623","31151"
"18.11.2018 23:00 - 18.11.2018 23:30","27145","29314"
"18.11.2018 23:30 - 19.11.2018 00:00","26471","27632"
"19.11.2018 00:00 - 19.11.2018 00:30","26651","27738"
"19.11.2018 00:30 - 19.11.2018 01:00","26719","28070"
"19.11.2018 01:00 - 19.11.2018 01:30","26232","27259"
"19.11.2018 01:30 - 19.11.2018 02:00","25646","26573"
"19.11.2018 02:00 - 19.11.2018 02:30","25371","26430"
"19.11.2018 02:30 - 19.11.2018 03:00","25108","26075"
"19.11.2018 03:00 - 19.11.2018 03:30","24554","25766"
"19.11.2018 03:30 - 19.11.2018 04:00","24188","25355"
"19.11.2018 04:00 - 19.11.2018 04:30","24138","23855"
"19.11.2018 04:30 - 19.11.2018 05:00","24614","23967"
"19.11.2018 05:00 - 19.11.2018 05:30","25663","25642"
"19.11.2018 05:30 - 19.11.2018 06:00","28201","27354"
"19.11.2018 06:00 - 19.11.2018 06:30","31710","31556"
"19.11.2018 06:30 - 19.11.2018 07:00","35439","34858"
"19.11.2018 07:00 - 19.11.2018 07:30","38535","38339"
"19.11.2018 07:30 - 19.11.2018 08:00","40150","40005"
"19.11.2018 08:00 - 19.11.2018 08:30","40661","40442"
"19.11.2018 08:30 - 19.11.2018 09:00","40903","40609"
"19.11.2018 09:00 - 19.11.2018 09:30","41404","40904"
"19.11.2018 09:30 - 19.11.2018 10:00","41446","41134"
"19.11.2018 10:00 - 19.11.2018 10:30","41504","40559"
"19.11.2018 10:30 - 19.11.2018 11:00","41744","40829"
"19.11.2018 11:00 - 19.11.2018 11:30","41993","41251"
"19.11.2018 11:30 - 19.11.2018 12:00","42127","41326"
"19.11.2018 12:00 - 19.11.2018 12:30","42067","41301"
"19.11.2018 12:30 - 19.11.2018 13:00","41947","41270"
"19.11.2018 13:00 - 19.11.2018 13:30","41689","41096"
"19.11.2018 13:30 - 19.11.2018 14:00","41437","40737"
"19.11.2018 14:00 - 19.11.2018 14:30","41221","40548"
"19.11.2018 14:30 - 19.11.2018 15:00","41014","40524"
"19.11.2018 15:00 - 19.11.2018 15:30","41524","40944"
"19.11.2018 15:30 - 19.11.2018 16:00","43034","41845"
"19.11.2018 16:00 - 19.11.2018 16:30","44831","44722"
"19.11.2018 16:30 - 19.11.2018 17:00","46200","46071"
"19.11.2018 17:00 - 19.11.2018 17:30","46616","46635"
"19.11.2018 17:30 - 19.11.2018 18:00","46204","46117"
"19.11.2018 18:00 - 19.11.2018 18:30","45486","44877"
"19.11.2018 18:30 - 19.11.2018 19:00","44555","44198"
"19.11.2018 19:00 - 19.11.2018 19:30","43698","44050"
"19.11.2018 19:30 - 19.11.2018 20:00","42723","42840"
"19.11.2018 20:00 - 19.11.2018 20:30","41278","40782"
"19.11.2018 20:30 - 19.11.2018 21:00","39354","39234"
"19.11.2018 21:00 - 19.11.2018 21:30","37125","36713"
"19.11.2018 21:30 - 19.11.2018 22:00","34814","34418"
"19.11.2018 22:00 - 19.11.2018 22:30","32784","32472"
"19.11.2018 22:30 - 19.11.2018 23:00","30721","30519"
"19.11.2018 23:00 - 19.11.2018 23:30","28896","29081"
"19.11.2018 23:30 - 20.11.2018 00:00","28274","27584"
"20.11.2018 00:00 - 20.11.2018 00:30","28717","28376"
"20.11.2018 00:30 - 20.11.2018 01:00","28514","28117"
"20.11.2018 01:00 - 20.11.2018 01:30","27805","27896"
"20.11.2018 01:30 - 20.11.2018 02:00","27002","27358"
"20.11.2018 02:00 - 20.11.2018 02:30","26590","26339"
"20.11.2018 02:30 - 20.11.2018 03:00","26401","26079"
"20.11.2018 03:00 - 20.11.2018 03:30","26041","25705"
"20.11.2018 03:30 - 20.11.2018 04:00","25798","25298"
"20.11.2018 04:00 - 20.11.2018 04:30","25866","24492"
"20.11.2018 04:30 - 20.11.2018 05:00","26549","24633"
"20.11.2018 05:00 - 20.11.2018 05:30","27764","26932"
"20.11.2018 05:30 - 20.11.2018 06:00","30188","28478"
"20.11.2018 06:00 - 20.11.2018 06:30","33568","32185"
"20.11.2018 06:30 - 20.11.2018 07:00","37192","35566"
"20.11.2018 07:00 - 20.11.2018 07:30","39927","39109"
"20.11.2018 07:30 - 20.11.2018 08:00","41044","40791"
"20.11.2018 08:00 - 20.11.2018 08:30","41629","41027"
"20.11.2018 08:30 - 20.11.2018 09:00","42112","41175"
"20.11.2018 09:00 - 20.11.2018 09:30","42511","41619"
"20.11.2018 09:30 - 20.11.2018 10:00","42683","41822"
"20.11.2018 10:00 - 20.11.2018 10:30","42881","41775"
"20.11.2018 10:30 - 20.11.2018 11:00","42992","42149"
"20.11.2018 11:00 - 20.11.2018 11:30","43190","42533"
"20.11.2018 11:30 - 20.11.2018 12:00","43446","42632"
"20.11.2018 12:00 - 20.11.2018 12:30","43491","42703"
"20.11.2018 12:30 - 20.11.2018 13:00","43568","42406"
"20.11.2018 13:00 - 20.11.2018 13:30","43593","43307"
"20.11.2018 13:30 - 20.11.2018 14:00","43434","43577"
"20.11.2018 14:00 - 20.11.2018 14:30","43480","43421"
"20.11.2018 14:30 - 20.11.2018 15:00","43321","43250"
"20.11.2018 15:00 - 20.11.2018 15:30","43673","43426"
"20.11.2018 15:30 - 20.11.2018 16:00","45004","44495"
"20.11.2018 16:00 - 20.11.2018 16:30","46727","45661"
"20.11.2018 16:30 - 20.11.2018 17:00","47845","46386"
"20.11.2018 17:00 - 20.11.2018 17:30","47704","46533"
"20.11.2018 17:30 - 20.11.2018 18:00","47398","46570"
"20.11.2018 18:00 - 20.11.2018 18:30","46906","46290"
"20.11.2018 18:30 - 20.11.2018 19:00","46229","45778"
"20.11.2018 19:00 - 20.11.2018 19:30","45447","45236"
"20.11.2018 19:30 - 20.11.2018 20:00","44113","44450"
"20.11.2018 20:00 - 20.11.2018 20:30","42467","43168"
"20.11.2018 20:30 - 20.11.2018 21:00","40532","41713"
"20.11.2018 21:00 - 20.11.2018 21:30","38271","39401"
"20.11.2018 21:30 - 20.11.2018 22:00","35998","37311"
"20.11.2018 22:00 - 20.11.2018 22:30","33761","34939"
"20.11.2018 22:30 - 20.11.2018 23:00","31544","32997"
"20.11.2018 23:00 - 20.11.2018 23:30","29797","30701"
"20.11.2018 23:30 - 21.11.2018 00:00","29052","29360"
"21.11.2018 00:00 - 21.11.2018 00:30","29016","28760"
"21.11.2018 00:30 - 21.11.2018 01:00","29059","28637"
"21.11.2018 01:00 - 21.11.2018 01:30","28651","29044"
"21.11.2018 01:30 - 21.11.2018 02:00","27957","28233"
"21.11.2018 02:00 - 21.11.2018 02:30","27399","27989"
"21.11.2018 02:30 - 21.11.2018 03:00","27124","27728"
"21.11.2018 03:00 - 21.11.2018 03:30","26857","26775"
"21.11.2018 03:30 - 21.11.2018 04:00","26571","26165"
"21.11.2018 04:00 - 21.11.2018 04:30","26552","25284"
"21.11.2018 04:30 - 21.11.2018 05:00","27173","25444"
"21.11.2018 05:00 - 21.11.2018 05:30","28227","26394"
"21.11.2018 05:30 - 21.11.2018 06:00","30542","28134"
"21.11.2018 06:00 - 21.11.2018 06:30","33923","32420"
"21.11.2018 06:30 - 21.11.2018 07:00","37677","36015"
"21.11.2018 07:00 - 21.11.2018 07:30","40520","38567"
"21.11.2018 07:30 - 21.11.2018 08:00","41691","39953"
"21.11.2018 08:00 - 21.11.2018 08:30","42064","40588"
"21.11.2018 08:30 - 21.11.2018 09:00","42375","40715"
"21.11.2018 09:00 - 21.11.2018 09:30","42938","41584"
"21.11.2018 09:30 - 21.11.2018 10:00","43129","42620"
"21.11.2018 10:00 - 21.11.2018 10:30","43535","42562"
"21.11.2018 10:30 - 21.11.2018 11:00","43816","41028"
"21.11.2018 11:00 - 21.11.2018 11:30","43795","41027"
"21.11.2018 11:30 - 21.11.2018 12:00","43985","41098"
"21.11.2018 12:00 - 21.11.2018 12:30","44195","41731"
"21.11.2018 12:30 - 21.11.2018 13:00","44519","41614"
"21.11.2018 13:00 - 21.11.2018 13:30","44609","41796"
"21.11.2018 13:30 - 21.11.2018 14:00","44474","41555"
"21.11.2018 14:00 - 21.11.2018 14:30","44190","41697"
"21.11.2018 14:30 - 21.11.2018 15:00","43771","41465"
"21.11.2018 15:00 - 21.11.2018 15:30","44329","41881"
"21.11.2018 15:30 - 21.11.2018 16:00","45847","42944"
"21.11.2018 16:00 - 21.11.2018 16:30","47437","45293"
"21.11.2018 16:30 - 21.11.2018 17:00","48082","45684"
"21.11.2018 17:00 - 21.11.2018 17:30","47814","46842"
"21.11.2018 17:30 - 21.11.2018 18:00","47274","46577"
"21.11.2018 18:00 - 21.11.2018 18:30","46727","45747"
"21.11.2018 18:30 - 21.11.2018 19:00","46318","45641"
"21.11.2018 19:00 - 21.11.2018 19:30","45723","45362"
"21.11.2018 19:30 - 21.11.2018 20:00","44493","44531"
"21.11.2018 20:00 - 21.11.2018 20:30","42754","43509"
"21.11.2018 20:30 - 21.11.2018 21:00","40956","41940"
"21.11.2018 21:00 - 21.11.2018 21:30","38935","40238"
"21.11.2018 21:30 - 21.11.2018 22:00","36738","37796"
"21.11.2018 22:00 - 21.11.2018 22:30","34595","35494"
"21.11.2018 22:30 - 21.11.2018 23:00","32402","33421"
"21.11.2018 23:00 - 21.11.2018 23:30","30655","31110"
"21.11.2018 23:30 - 22.11.2018 00:00","29491","28988"
"22.11.2018 00:00 - 22.11.2018 00:30","29751","29266"
"22.11.2018 00:30 - 22.11.2018 01:00","30021","1062"
"22.11.2018 01:00 - 22.11.2018 01:30","29629","30125"
"22.11.2018 01:30 - 22.11.2018 02:00","29150","29441"
"22.11.2018 02:00 - 22.11.2018 02:30","29031","29768"
"22.11.2018 02:30 - 22.11.2018 03:00","28864","29505"
"22.11.2018 03:00 - 22.11.2018 03:30","28341","29140"
"22.11.2018 03:30 - 22.11.2018 04:00","27876","28691"
"22.11.2018 04:00 - 22.11.2018 04:30","27687","26841"
"22.11.2018 04:30 - 22.11.2018 05:00","28012","26845"
"22.11.2018 05:00 - 22.11.2018 05:30","28957","27667"
"22.11.2018 05:30 - 22.11.2018 06:00","31284","29166"
"22.11.2018 06:00 - 22.11.2018 06:30","34655","32493"
"22.11.2018 06:30 - 22.11.2018 07:00","38551","36326"
"22.11.2018 07:00 - 22.11.2018 07:30","41492","40525"
"22.11.2018 07:30 - 22.11.2018 08:00","42486","41966"
"22.11.2018 08:00 - 22.11.2018 08:30","42835","42979"
"22.11.2018 08:30 - 22.11.2018 09:00","43261","43410"
"22.11.2018 09:00 - 22.11.2018 09:30","43812","44740"
"22.11.2018 09:30 - 22.11.2018 10:00","43982","44784"
"22.11.2018 10:00 - 22.11.2018 10:30","44158","45126"
"22.11.2018 10:30 - 22.11.2018 11:00","44374","45060"
"22.11.2018 11:00 - 22.11.2018 11:30","44544","45100"
"22.11.2018 11:30 - 22.11.2018 12:00","44782","45060"
"22.11.2018 12:00 - 22.11.2018 12:30","44776","45205"
"22.11.2018 12:30 - 22.11.2018 13:00","44531","45095"
"22.11.2018 13:00 - 22.11.2018 13:30","44281","45761"
"22.11.2018 13:30 - 22.11.2018 14:00","44068","45555"
"22.11.2018 14:00 - 22.11.2018 14:30","43806","45044"
"22.11.2018 14:30 - 22.11.2018 15:00","43483","44711"
"22.11.2018 15:00 - 22.11.2018 15:30","43735","44224"
"22.11.2018 15:30 - 22.11.2018 16:00","45150","45019"
"22.11.2018 16:00 - 22.11.2018 16:30","47068","46302"
"22.11.2018 16:30 - 22.11.2018 17:00","47861","46883"
"22.11.2018 17:00 - 22.11.2018 17:30","47619","47635"
"22.11.2018 17:30 - 22.11.2018 18:00","47282","47353"
"22.11.2018 18:00 - 22.11.2018 18:30","47024","46905"
"22.11.2018 18:30 - 22.11.2018 19:00","46518","46496"
"22.11.2018 19:00 - 22.11.2018 19:30","45622","45962"
"22.11.2018 19:30 - 22.11.2018 20:00","44559","45672"
"22.11.2018 20:00 - 22.11.2018 20:30","43018","45591"
"22.11.2018 20:30 - 22.11.2018 21:00","41159","43776"
"22.11.2018 21:00 - 22.11.2018 21:30","39097","41390"
"22.11.2018 21:30 - 22.11.2018 22:00","36790","39201"
"22.11.2018 22:00 - 22.11.2018 22:30","34746","36448"
"22.11.2018 22:30 - 22.11.2018 23:00","32658","34306"
"22.11.2018 23:00 - 22.11.2018 23:30","30755","30459"
"22.11.2018 23:30 - 23.11.2018 00:00","29514","28880"
"23.11.2018 00:00 - 23.11.2018 00:30","30423","29610"
"23.11.2018 00:30 - 23.11.2018 01:00","30478","29699"
"23.11.2018 01:00 - 23.11.2018 01:30","29959","29287"
"23.11.2018 01:30 - 23.11.2018 02:00","29325","28578"
"23.11.2018 02:00 - 23.11.2018 02:30","29024","28753"
"23.11.2018 02:30 - 23.11.2018 03:00","28643","28528"
"23.11.2018 03:00 - 23.11.2018 03:30","28113","27617"
"23.11.2018 03:30 - 23.11.2018 04:00","27774","27162"
"23.11.2018 04:00 - 23.11.2018 04:30","27722","25470"
"23.11.2018 04:30 - 23.11.2018 05:00","28199","25607"
"23.11.2018 05:00 - 23.11.2018 05:30","29154","25526"
"23.11.2018 05:30 - 23.11.2018 06:00","31594","26950"
"23.11.2018 06:00 - 23.11.2018 06:30","35132","31439"
"23.11.2018 06:30 - 23.11.2018 07:00","38834","35363"
"23.11.2018 07:00 - 23.11.2018 07:30","41541","39819"
"23.11.2018 07:30 - 23.11.2018 08:00","42697","41277"
"23.11.2018 08:00 - 23.11.2018 08:30","43147","42247"
"23.11.2018 08:30 - 23.11.2018 09:00","43574","42338"
"23.11.2018 09:00 - 23.11.2018 09:30","44115","42908"
"23.11.2018 09:30 - 23.11.2018 10:00","44270","1258"
"23.11.2018 10:00 - 23.11.2018 10:30","44490","43766"
"23.11.2018 10:30 - 23.11.2018 11:00","44777","43740"
"23.11.2018 11:00 - 23.11.2018 11:30","44855","44222"
"23.11.2018 11:30 - 23.11.2018 12:00","44595","44267"
"23.11.2018 12:00 - 23.11.2018 12:30","44362","44436"
"23.11.2018 12:30 - 23.11.2018 13:00","44055","44084"
"23.11.2018 13:00 - 23.11.2018 13:30","43663","43520"
"23.11.2018 13:30 - 23.11.2018 14:00","43532","43237"
"23.11.2018 14:00 - 23.11.2018 14:30","43085","42897"
"23.11.2018 14:30 - 23.11.2018 15:00","42532","42667"
"23.11.2018 15:00 - 23.11.2018 15:30","42662","42532"
"23.11.2018 15:30 - 23.11.2018 16:00","43444","43310"
"23.11.2018 16:00 - 23.11.2018 16:30","44918","45469"
"23.11.2018 16:30 - 23.11.2018 17:00","46196","46200"
"23.11.2018 17:00 - 23.11.2018 17:30","46475","46676"
"23.11.2018 17:30 - 23.11.2018 18:00","46145","46447"
"23.11.2018 18:00 - 23.11.2018 18:30","45630","44944"
"23.11.2018 18:30 - 23.11.2018 19:00","44997","44643"
"23.11.2018 19:00 - 23.11.2018 19:30","44062","44562"
"23.11.2018 19:30 - 23.11.2018 20:00","42817","43322"
"23.11.2018 20:00 - 23.11.2018 20:30","41334","42142"
"23.11.2018 20:30 - 23.11.2018 21:00","39639","40785"
"23.11.2018 21:00 - 23.11.2018 21:30","37764","39201"
"23.11.2018 21:30 - 23.11.2018 22:00","35835","37342"
"23.11.2018 22:00 - 23.11.2018 22:30","34118","35350"
"23.11.2018 22:30 - 23.11.2018 23:00","32322","33651"
"23.11.2018 23:00 - 23.11.2018 23:30","30807","33538"
"23.11.2018 23:30 - 24.11.2018 00:00","29734","32589"
"24.11.2018 00:00 - 24.11.2018 00:30","29701","32113"
"24.11.2018 00:30 - 24.11.2018 01:00","29543","32481"
"24.11.2018 01:00 - 24.11.2018 01:30","28675","31744"
"24.11.2018 01:30 - 24.11.2018 02:00","27778","30376"
"24.11.2018 02:00 - 24.11.2018 02:30","27286","29085"
"24.11.2018 02:30 - 24.11.2018 03:00","26966","28626"
"24.11.2018 03:00 - 24.11.2018 03:30","26507","27928"
"24.11.2018 03:30 - 24.11.2018 04:00","26063","27269"
"24.11.2018 04:00 - 24.11.2018 04:30","25892","26996"
"24.11.2018 04:30 - 24.11.2018 05:00","26052","26970"
"24.11.2018 05:00 - 24.11.2018 05:30","26338","27133"
"24.11.2018 05:30 - 24.11.2018 06:00","27223","27996"
"24.11.2018 06:00 - 24.11.2018 06:30","28501","28410"
"24.11.2018 06:30 - 24.11.2018 07:00","30022","29824"
"24.11.2018 07:00 - 24.11.2018 07:30","31566","30695"
"24.11.2018 07:30 - 24.11.2018 08:00","33017","32048"
"24.11.2018 08:00 - 24.11.2018 08:30","34814","34070"
"24.11.2018 08:30 - 24.11.2018 09:00","36560","35783"
"24.11.2018 09:00 - 24.11.2018 09:30","37725","38692"
"24.11.2018 09:30 - 24.11.2018 10:00","38396","39316"
"24.11.2018 10:00 - 24.11.2018 10:30","38871","40498"
"24.11.2018 10:30 - 24.11.2018 11:00","38989","40817"
"24.11.2018 11:00 - 24.11.2018 11:30","39008","40803"
"24.11.2018 11:30 - 24.11.2018 12:00","38866","40997"
"24.11.2018 12:00 - 24.11.2018 12:30","38609","41563"
"24.11.2018 12:30 - 24.11.2018 13:00","38219","41384"
"24.11.2018 13:00 - 24.11.2018 13:30","37790","41465"
"24.11.2018 13:30 - 24.11.2018 14:00","37565","41180"
"24.11.2018 14:00 - 24.11.2018 14:30","37586","40684"
"24.11.2018 14:30 - 24.11.2018 15:00","37620","40518"
"24.11.2018 15:00 - 24.11.2018 15:30","37888","39322"
"24.11.2018 15:30 - 24.11.2018 16:00","39049","39822"
"24.11.2018 16:00 - 24.11.2018 16:30","41003","42166"
"24.11.2018 16:30 - 24.11.2018 17:00","42478","43585"
"24.11.2018 17:00 - 24.11.2018 17:30","42822","44782"
"24.11.2018 17:30 - 24.11.2018 18:00","42397","44573"
"24.11.2018 18:00 - 24.11.2018 18:30","41603","44197"
"24.11.2018 18:30 - 24.11.2018 19:00","40566","43566"
"24.11.2018 19:00 - 24.11.2018 19:30","39325","42369"
"24.11.2018 19:30 - 24.11.2018 20:00","38436","41168"
"24.11.2018 20:00 - 24.11.2018 20:30","37431","40601"
"24.11.2018 20:30 - 24.11.2018 21:00","36054","39445"
"24.11.2018 21:00 - 24.11.2018 21:30","34734","38452"
"24.11.2018 21:30 - 24.11.2018 22:00","33252","37110"
"24.11.2018 22:00 - 24.11.2018 22:30","31888","35407"
"24.11.2018 22:30 - 24.11.2018 23:00","30507","34034"
"24.11.2018 23:00 - 24.11.2018 23:30","29127","32626"
"24.11.2018 23:30 - 25.11.2018 00:00","28337","31853"
"25.11.2018 00:00 - 25.11.2018 00:30","28303","31751"
"25.11.2018 00:30 - 25.11.2018 01:00","28232","31909"
"25.11.2018 01:00 - 25.11.2018 01:30","27467","31473"
"25.11.2018 01:30 - 25.11.2018 02:00","26629","30036"
"25.11.2018 02:00 - 25.11.2018 02:30","26185","28917"
"25.11.2018 02:30 - 25.11.2018 03:00","25752","28168"
"25.11.2018 03:00 - 25.11.2018 03:30","25159","27515"
"25.11.2018 03:30 - 25.11.2018 04:00","24744","26575"
"25.11.2018 04:00 - 25.11.2018 04:30","24533","26143"
"25.11.2018 04:30 - 25.11.2018 05:00","24493","25841"
"25.11.2018 05:00 - 25.11.2018 05:30","24520","25812"
"25.11.2018 05:30 - 25.11.2018 06:00","24877","26118"
"25.11.2018 06:00 - 25.11.2018 06:30","25520","27039"
"25.11.2018 06:30 - 25.11.2018 07:00","26491","27867"
"25.11.2018 07:00 - 25.11.2018 07:30","27415","29304"
"25.11.2018 07:30 - 25.11.2018 08:00","28574","30235"
"25.11.2018 08:00 - 25.11.2018 08:30","30586","32670"
"25.11.2018 08:30 - 25.11.2018 09:00","32670","34689"
"25.11.2018 09:00 - 25.11.2018 09:30","34478","37107"
"25.11.2018 09:30 - 25.11.2018 10:00","35857","38711"
"25.11.2018 10:00 - 25.11.2018 10:30","36634","39770"
"25.11.2018 10:30 - 25.11.2018 11:00","37099","40204"
"25.11.2018 11:00 - 25.11.2018 11:30","37577","40531"
"25.11.2018 11:30 - 25.11.2018 12:00","37972","40766"
"25.11.2018 12:00 - 25.11.2018 12:30","38241","40976"
"25.11.2018 12:30 - 25.11.2018 13:00","38554","41018"
"25.11.2018 13:00 - 25.11.2018 13:30","38599","41095"
"25.11.2018 13:30 - 25.11.2018 14:00","38344","40952"
"25.11.2018 14:00 - 25.11.2018 14:30","38057","40926"
"25.11.2018 14:30 - 25.11.2018 15:00","38112","41038"
"25.11.2018 15:00 - 25.11.2018 15:30","38807","41272"
"25.11.2018 15:30 - 25.11.2018 16:00","40397","42198"
"25.11.2018 16:00 - 25.11.2018 16:30","42470","44286"
